Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n,strategy_1,strategy_1_md,Volatility
9/11/2024,45.02999878,45.40000153,44.13999939,45.13000107,1001300,1014960,0.007590983,VNOM,S&P MidCap 400,Energy,Index Review,3,0.007590983,-0.01703112,0.019544996
9/12/2024,43.65999985,44.41999817,42.95000076,43.34999847,7379200,1332785,-0.03944167,VNOM,S&P MidCap 400,Energy,Index Review,4,-0.03944167,-0.022129956,0.021152368
9/13/2024,43.56999969,44.06499863,42.68000031,42.97000122,1985900,1389630,-0.008765796,VNOM,S&P MidCap 400,Energy,Index Review,5,-0.008765796,-0.019301934,0.019481138
9/16/2024,43.31000137,43.83000183,42.61999893,43.31999969,2120600,1461265,0.008145182,VNOM,S&P MidCap 400,Energy,Index Review,6,0.008145182,-0.01485843,0.019462836
9/17/2024,43.22000122,45.04999924,43.22000122,44.84000015,1762500,1512670,0.03508773,VNOM,S&P MidCap 400,Energy,Index Review,7,0.03508773,-0.008170134,0.021123391
9/18/2024,44.47999954,45.84000015,44.45000076,45.04000092,1751000,1566235,0.00446032,VNOM,S&P MidCap 400,Energy,Index Review,8,0.00446032,-0.006623214,0.020568151
9/19/2024,45.90000153,46.38999939,45.24000168,45.45000076,2093800,1644585,0.009103016,VNOM,S&P MidCap 400,Energy,Index Review,9,0.009103016,-0.004929447,0.020568517
9/20/2024,45.13000107,45.86999893,44.45000076,45.65999985,14601700,2346440,0.004620442,VNOM,S&P MidCap 400,Energy,Index Review,10,0.004620442,-0.003994957,0.020589723
9/23/2024,45.68000031,47.04499817,45.61999893,46.91999817,1706400,2393875,0.027595233,VNOM,S&P MidCap 400,Energy,Index Review,11,0.027595233,-0.001223341,0.020985317
12/29/2022,20.42539151,20.89247958,20.32808103,20.65893555,4488500,3377250,0.016275828,VNO,S&P MidCap 400,Real Estate,Corporate Action,1,0,0.011434005,0.024135383
12/30/2022,20.39619556,20.57135404,19.86099077,20.25023079,4132700,3469670,-0.019783437,VNO,S&P MidCap 400,Real Estate,Corporate Action,2,-0.019783437,-0.004287818,0.02412574
1/3/2023,20.52270096,20.78543868,19.85126072,20.46431541,5726000,3618805,0.01057196,VNO,S&P MidCap 400,Real Estate,Corporate Action,3,0.01057196,0.000635221,0.024378512
1/4/2023,20.86328774,21.21360287,20.46431644,20.65893555,60865700,6438575,0.00951022,VNO,S&P MidCap 400,Real Estate,Corporate Action,4,0.00951022,0.002858501,0.021284088
1/5/2023,20.35727362,20.82436167,20.14319207,20.79516983,6472500,6560680,0.006594448,VNO,S&P MidCap 400,Real Estate,Corporate Action,5,0.006594448,0.003620771,0.019682729
2/24/2023,16.85000038,17.00499916,16.69000053,16.85000038,7954800,1285950,0.045285329,VRRM,S&P SmallCap 600,Information Technology,Corporate Action,1,0,0,0.017991794
2/27/2023,16.88999939,17.20499992,16.62999916,17.04000092,5539200,1521115,0.011275996,VRRM,S&P SmallCap 600,Information Technology,Corporate Action,2,0.011275996,0.005637998,0.017538979
2/28/2023,17.04999924,17.48999977,16.85000038,17.22999954,36338800,3303645,0.011150154,VRRM,S&P SmallCap 600,Information Technology,Corporate Action,3,0.011150154,0.007517293,0.016680969
3/1/2023,17.20999908,17.34499931,16.68499947,16.86000061,4262500,3471385,-0.021474112,VRRM,S&P SmallCap 600,Information Technology,Corporate Action,4,-0.021474112,0.000148371,0.017443942
3/6/2023,33.97000122,36.34999847,33.45000076,35.88999939,1785500,553710,0.100582604,VSAT,S&P SmallCap 600,Information Technology,Index Review,1,0,0.056520403,0.050359746
3/7/2023,35.86000061,36.86999893,34.77000046,34.91999817,934200,587450,-0.027027061,VSAT,S&P SmallCap 600,Information Technology,Index Review,2,-0.027027061,0.013982881,0.050163448
3/8/2023,34.91999817,36.34999847,34.86999893,35.95999908,748000,604865,0.029782387,VSAT,S&P SmallCap 600,Information Technology,Index Review,3,0.029782387,0.019527012,0.050270228
3/9/2023,35.90000153,36.5,35.36999893,35.41999817,712300,559265,-0.015016711,VSAT,S&P SmallCap 600,Information Technology,Index Review,4,-0.015016711,0.010671158,0.037659528
3/10/2023,35.02000046,35.63999939,33.52000046,34.43000031,756900,557000,-0.027950252,VSAT,S&P SmallCap 600,Information Technology,Index Review,5,-0.027950252,0.002708267,0.038521436
3/13/2023,33.63999939,36.00999832,33.61999893,35.83000183,841500,571720,0.040662257,VSAT,S&P SmallCap 600,Information Technology,Index Review,6,0.040662257,0.009125702,0.039208787
3/14/2023,36.33000183,37.77999878,36.15000153,36.99000168,926400,585270,0.032375099,VSAT,S&P SmallCap 600,Information Technology,Index Review,7,0.032375099,0.012700283,0.039515895
3/15/2023,35.63999939,36.70000076,33.88000107,35.15000153,1065600,600535,-0.049743176,VSAT,S&P SmallCap 600,Information Technology,Index Review,8,-0.049743176,0.004342067,0.037471551
3/16/2023,34.61999893,35.00999832,33.88999939,34.56999969,757600,615380,-0.016500763,VSAT,S&P SmallCap 600,Information Technology,Index Review,9,-0.016500763,0.001962511,0.037153629
3/17/2023,34.50999832,35.04000092,33.13000107,34.65000153,16071900,1394470,0.002314198,VSAT,S&P SmallCap 600,Information Technology,Index Review,10,0.002314198,0.002001767,0.034439151
3/20/2023,34.65000153,34.97000122,33.34999847,33.65000153,849300,1417595,-0.028860028,VSAT,S&P SmallCap 600,Information Technology,Index Review,11,-0.028860028,-0.00085637,0.034462043
12/4/2023,18.86856,18.8784683,18.52171111,18.61090088,2398200,1733900,0.004815404,VSTS,S&P SmallCap 600,Industrials,Index Review,1,0,-0.013655474,0.025976282
12/5/2023,18.73973041,18.73973041,18.19468347,18.20459366,1428800,1735010,-0.021831679,VSTS,S&P SmallCap 600,Industrials,Index Review,2,-0.021831679,-0.017594515,0.026618287
12/6/2023,18.68027003,18.72981906,18.22441101,18.46224976,1687400,1775970,0.014153356,VSTS,S&P SmallCap 600,Industrials,Index Review,3,0.014153356,-0.007177906,0.026702086
12/7/2023,18.36315224,18.98747874,18.34333187,18.8090992,1809600,1815375,0.018786954,VSTS,S&P SmallCap 600,Industrials,Index Review,4,0.018786954,-0.000787829,0.026722915
12/8/2023,18.7298193,19.21540699,18.7298193,18.84873962,1270200,1844635,0.002107513,VSTS,S&P SmallCap 600,Industrials,Index Review,5,0.002107513,-0.000210089,0.025476118
12/11/2023,18.83882831,18.84873849,18.53162017,18.63071823,1058100,1861650,-0.011566895,VSTS,S&P SmallCap 600,Industrials,Index Review,6,-0.011566895,-0.002100865,0.025827118
12/12/2023,18.48207029,18.85864973,18.065852,18.32351112,1313000,1892240,-0.016489279,VSTS,S&P SmallCap 600,Industrials,Index Review,7,-0.016489279,-0.00412666,0.025721313
12/13/2023,18.30369123,18.79918911,18.13522187,18.62081146,2222500,1931550,0.016225075,VSTS,S&P SmallCap 600,Industrials,Index Review,8,0.016225075,-0.001641279,0.025673646
12/14/2023,18.98320095,19.33069526,18.75484512,18.95341492,2084100,1963560,0.017861921,VSTS,S&P SmallCap 600,Industrials,Index Review,9,0.017861921,0.000499684,0.024671645
12/15/2023,19.45976491,19.72783354,19.11226873,19.23141098,24764800,3147155,0.014667334,VSTS,S&P SmallCap 600,Industrials,Index Review,10,0.014667334,0.001923045,0.021661509
12/18/2023,18.95341315,19.82711601,18.95341315,19.42004967,1716200,3159705,0.009808884,VSTS,S&P SmallCap 600,Industrials,Index Review,11,0.009808884,0.002657088,0.021512197
9/5/2023,31.94660607,32.38758759,31.33413463,31.84861183,9795600,4461040,0.022334024,VST,S&P MidCap 400,Utilities,Index Review,1,0,-0.003067438,0.016508604
9/6/2023,31.59382185,32.48068192,31.59382185,32.15239716,6026800,4550105,0.009538416,VST,S&P MidCap 400,Utilities,Index Review,2,0.009538416,0.00322086,0.016514785
9/7/2023,32.35818834,32.91676366,32.00540314,32.70117188,6964700,4525290,0.017067925,VST,S&P MidCap 400,Utilities,Index Review,3,0.017067925,0.007873197,0.01297731
9/8/2023,32.66197768,33.4802411,32.66197768,33.37734604,7431600,4600745,0.020677368,VST,S&P MidCap 400,Utilities,Index Review,4,0.020677368,0.011196338,0.013351688
9/11/2023,33.38714773,33.59783872,32.99516328,33.01476288,5262900,4622475,-0.010863151,VST,S&P MidCap 400,Utilities,Index Review,5,-0.010863151,0.006687138,0.012786737
9/12/2023,33.13235874,33.50473983,32.906969,33.02456284,6221300,4710605,0.000296836,VST,S&P MidCap 400,Utilities,Index Review,6,0.000296836,0.005623742,0.012842299
9/13/2023,32.63257413,33.05395603,32.28468978,32.51498032,6629500,4879160,-0.015430409,VST,S&P MidCap 400,Utilities,Index Review,7,-0.015430409,0.002541626,0.013560914
9/14/2023,32.7893688,32.86776717,32.27489348,32.37778854,6554100,5056640,-0.00421934,VST,S&P MidCap 400,Utilities,Index Review,8,-0.00421934,0.001687122,0.013508057
9/15/2023,32.47578263,32.56397893,32.13279909,32.25039291,53308300,7548520,-0.003934661,VST,S&P MidCap 400,Utilities,Index Review,9,-0.003934661,0.001056578,0.013095875
9/18/2023,32.23079474,32.92656352,32.23079474,32.81877136,6597400,7715055,0.017623923,VST,S&P MidCap 400,Utilities,Index Review,10,0.017623923,0.002730072,0.013386449
5/6/2024,81.90173807,83.19529307,79.70270063,82.82712555,8043400,5730080,0.021475096,VST,S&P 500,Utilities,Corporate Action,1,0,0.011298753,0.031462298
5/7/2024,82.46890916,84.40924163,80.77734426,81.33456421,86269000,9620955,-0.0180202,VST,S&P 500,Utilities,Corporate Action,2,-0.0180202,-0.003462526,0.027261426
5/8/2024,81.3743661,90.58843819,81.3345636,88.75756073,15076500,10045585,0.091264969,VST,S&P 500,Utilities,Corporate Action,3,0.091264969,0.027902634,0.032943009
12/20/2023,16.54000092,16.71999931,16.29999924,16.34000015,3743600,1857475,0.005538471,VYX,S&P SmallCap 600,Information Technology,Corporate Action,1,0,-0.012091944,0.01928874
12/21/2023,16.5,16.68000031,16.44000053,16.59000015,2786000,1941030,0.015299877,VYX,S&P SmallCap 600,Information Technology,Corporate Action,2,0.015299877,0.001511464,0.019530606
12/22/2023,16.47999954,16.72999954,16.45000076,16.62000084,1686900,1993035,0.00180836,VYX,S&P SmallCap 600,Information Technology,Corporate Action,3,0.00180836,0.001612251,0.019501976
12/26/2023,16.65999985,17.14999962,16.65999985,17.09000015,1594400,1967185,0.028279139,VYX,S&P SmallCap 600,Information Technology,Corporate Action,4,0.028279139,0.008313168,0.020309152
12/27/2023,17.20000076,17.23999977,16.97999954,17.07999992,1343600,1964850,-0.000585151,VYX,S&P SmallCap 600,Information Technology,Corporate Action,5,-0.000585151,0.006529613,0.020308799
12/28/2023,17.04999924,17.17000008,16.93000031,17.12000084,1366900,1902710,0.002341974,VYX,S&P SmallCap 600,Information Technology,Corporate Action,6,0.002341974,0.005844416,0.019262408
12/29/2023,17.07999992,17.20000076,16.79999924,16.90999985,26915200,3135560,-0.012266412,VYX,S&P SmallCap 600,Information Technology,Corporate Action,7,-0.012266412,0.003195707,0.019590321
1/2/2024,16.70999908,17.38999939,16.55999947,17.13999939,2642400,3192960,0.013601392,VYX,S&P SmallCap 600,Information Technology,Corporate Action,8,0.013601392,0.00453445,0.018818533
3/6/2023,33.1424822,33.80589757,33.06666123,33.42680359,1325100,410450,0.023802678,WAFD,S&P SmallCap 600,Financials,Index Review,1,0,0.00857876,0.014675765
3/7/2023,33.18986247,33.28463505,32.39376056,32.46010208,683600,424900,-0.028919951,WAFD,S&P SmallCap 600,Financials,Index Review,2,-0.028919951,-0.010294644,0.015205534
3/8/2023,32.51697135,32.77286167,32.21369474,32.5927887,571900,434515,0.004087683,WAFD,S&P SmallCap 600,Financials,Index Review,3,0.004087683,-0.005528589,0.014861621
3/9/2023,32.15682765,32.31794176,29.96754813,30.05284309,1252000,483835,-0.07792968,WAFD,S&P SmallCap 600,Financials,Index Review,4,-0.07792968,-0.023305731,0.022590988
3/10/2023,29.36099324,30.61201011,28.64071041,30.03388977,1181700,531130,-0.000630667,WAFD,S&P SmallCap 600,Financials,Index Review,5,-0.000630667,-0.01875896,0.022598648
3/13/2023,28.83973782,33.18986597,27.56028805,30.55514908,2083500,624730,0.017355704,WAFD,S&P SmallCap 600,Financials,Index Review,6,0.017355704,-0.013011161,0.023078296
3/14/2023,32.29899159,32.59278877,30.28977952,30.37507629,1425200,682855,-0.00589337,WAFD,S&P SmallCap 600,Financials,Index Review,7,-0.00589337,-0.011928609,0.022894743
3/15/2023,29.14301367,30.4129858,28.44168608,29.87277412,1244200,723535,-0.016536655,WAFD,S&P SmallCap 600,Financials,Index Review,8,-0.016536655,-0.012332013,0.022512641
3/16/2023,29.20935692,30.82999203,28.40377727,29.96755028,1428700,777360,0.00317266,WAFD,S&P SmallCap 600,Financials,Index Review,9,0.00317266,-0.010644049,0.022028967
3/17/2023,29.37995101,29.73061574,28.19527557,28.55541611,13374500,1422350,-0.047122109,WAFD,S&P SmallCap 600,Financials,Index Review,10,-0.047122109,-0.013840442,0.023643104
3/20/2023,29.2283121,30.13814195,28.6881004,28.91555786,1002100,1455115,0.01261203,WAFD,S&P SmallCap 600,Financials,Index Review,11,0.01261203,-0.011594359,0.023629026
9/9/2024,82.62999725,85.97000122,81.06999969,81.54000092,4010200,941555,0.035823166,WAL,S&P MidCap 400,Financials,Index Review,1,0,-0.013191291,0.020425882
9/10/2024,81.58000183,82.15000153,78.12999725,80.48999786,1433600,985760,-0.012877153,WAL,S&P MidCap 400,Financials,Index Review,2,-0.012877153,-0.012949289,0.020538599
9/11/2024,79.63999939,79.68000031,77.26000214,78.69000244,1456500,1024480,-0.02236297,WAL,S&P MidCap 400,Financials,Index Review,3,-0.02236297,-0.015894126,0.021267027
9/12/2024,78.65000153,79.61000061,78.01999664,78.55000305,1204600,1047650,-0.001779125,WAL,S&P MidCap 400,Financials,Index Review,4,-0.001779125,-0.012344168,0.021294288
9/13/2024,79.41000366,82.01999664,79.41000366,81.91000366,1656900,1063165,0.042775308,WAL,S&P MidCap 400,Financials,Index Review,5,0.042775308,-0.001742693,0.022163615
9/16/2024,81.76000214,83,81.15000153,82.34999847,1202300,1070310,0.005371686,WAL,S&P MidCap 400,Financials,Index Review,6,0.005371686,-0.000564764,0.021581147
9/17/2024,82.83999634,85.16999817,82.80000305,83.22000122,1445000,1104890,0.010564697,WAL,S&P MidCap 400,Financials,Index Review,7,0.010564697,0.001020045,0.021628839
9/18/2024,83.62000275,86.83999634,82.31999969,84.84999847,2209400,1194040,0.019586605,WAL,S&P MidCap 400,Financials,Index Review,8,0.019586605,0.003358346,0.021080393
9/19/2024,86.97000122,88.91999817,86.25,88.41000366,3011300,1318250,0.041956456,WAL,S&P MidCap 400,Financials,Index Review,9,0.041956456,0.007772273,0.022597013
9/20/2024,88.41000366,88.41000366,86.29000092,87.69000244,16883700,2132850,-0.008143889,WAL,S&P MidCap 400,Financials,Index Review,10,-0.008143889,0.00612369,0.022817198
9/23/2024,87.80000305,88.26999664,85.55000305,86.33000183,1365800,2132335,-0.015509187,WAL,S&P MidCap 400,Financials,Index Review,11,-0.015509187,0.004070726,0.019453763
6/10/2024,36.24618761,37.12927236,36.15688669,37.02013016,990300,701310,0.020793371,WERN,S&P SmallCap 600,Industrials,Index Review,1,0,0.021352385,0.014653792
6/11/2024,36.75222865,37.04989713,36.38510054,36.92090607,871100,709965,-0.002680274,WERN,S&P SmallCap 600,Industrials,Index Review,2,-0.002680274,0.00930744,0.014395258
6/12/2024,37.76430319,38.04212659,36.40494436,36.42478943,1139800,740975,-0.013437282,WERN,S&P SmallCap 600,Industrials,Index Review,3,-0.013437282,0.001642488,0.014681136
6/13/2024,36.23626516,36.49424347,35.54170292,35.78976059,751500,750350,-0.017433974,WERN,S&P SmallCap 600,Industrials,Index Review,4,-0.017433974,-0.003148104,0.015120357
6/14/2024,35.42263857,35.74015211,34.7876115,35.67069626,798200,747575,-0.003326771,WERN,S&P SmallCap 600,Industrials,Index Review,5,-0.003326771,-0.003175459,0.014591293
6/17/2024,35.65085371,35.96836727,35.54170771,35.76992035,717000,738095,0.00278167,WERN,S&P SmallCap 600,Industrials,Index Review,6,0.00278167,-0.002189965,0.013994509
6/18/2024,35.71038796,36.107278,35.14481292,35.19442749,860500,752380,-0.016088737,WERN,S&P SmallCap 600,Industrials,Index Review,7,-0.016088737,-0.004145303,0.014350051
6/20/2024,34.91659889,35.41271427,34.87691254,35.18450165,1162500,776525,-0.000282029,WERN,S&P SmallCap 600,Industrials,Index Review,8,-0.000282029,-0.003661371,0.013362188
6/21/2024,35.18450304,35.74015365,35.05551576,35.49209595,12713600,1358580,0.008742324,WERN,S&P SmallCap 600,Industrials,Index Review,9,0.008742324,-0.002311635,0.012216887
6/24/2024,34.66854308,35.57147297,34.66854308,35.33333969,1122100,1375085,-0.004473003,WERN,S&P SmallCap 600,Industrials,Index Review,10,-0.004473003,-0.002518466,0.012231352
9/5/2023,95.20809495,95.267953,90.07006883,90.70858002,2325700,666890,0.008989061,WFRD,S&P MidCap 400,Energy,Index Review,1,0,-0.047259794,0.011623929
9/6/2023,90.10997172,92.50439234,90.10997172,92.4445343,1676700,715380,0.019137708,WFRD,S&P MidCap 400,Energy,Index Review,2,0.019137708,-0.014513265,0.010862875
9/7/2023,91.88583507,93.42225497,91.88583507,93.1728363,991700,714635,0.007878259,WFRD,S&P MidCap 400,Energy,Index Review,3,0.007878259,-0.00712565,0.010849619
9/8/2023,93.1728379,95.71691138,93.1728379,94.05078888,1400800,740425,0.009422838,WFRD,S&P MidCap 400,Energy,Index Review,4,0.009422838,-0.003038886,0.010847755
9/11/2023,95.71690756,96.84427717,94.23036687,95.19811249,1146000,768030,0.012198979,WFRD,S&P MidCap 400,Energy,Index Review,5,0.012198979,-2.10E-05,0.010847896
9/12/2023,96.25565059,98.49043961,95.39764981,96.80436707,1676400,834390,0.016872757,WFRD,S&P MidCap 400,Energy,Index Review,6,0.016872757,0.002794356,0.010963327
9/13/2023,97.42293411,98.24102704,95.49742167,95.71691132,1345200,876980,-0.01123354,WFRD,S&P MidCap 400,Energy,Index Review,7,-0.01123354,0.000763465,0.010699757
9/14/2023,97.06376603,97.41295063,94.43988448,94.96865082,1519500,925345,-0.007817433,WFRD,S&P MidCap 400,Energy,Index Review,8,-0.007817433,-0.000314369,0.010599054
9/15/2023,95.13825579,96.74451259,94.15056001,96.48511505,13811400,1593170,0.015968051,WFRD,S&P MidCap 400,Energy,Index Review,9,0.015968051,0.001490326,0.010170672
9/18/2023,96.27560622,97.99160788,95.87952621,97.16353607,1639400,1651685,0.007031354,WFRD,S&P MidCap 400,Energy,Index Review,10,0.007031354,0.00205386,0.009808985
6/10/2024,50.82970324,54.48676869,50.82970324,52.68567657,3788500,584145,0.127723206,WHD,S&P SmallCap 600,Energy,Index Review,1,0,0.036513558,0.034627647
6/11/2024,52.42623986,53.29435505,51.32861933,52.66571808,1456300,640300,-0.000378822,WHD,S&P SmallCap 600,Energy,Index Review,2,-0.000378822,0.018060452,0.034629335
6/12/2024,53.38416254,55.11041631,52.69565789,54.00281906,1543500,703525,0.025388451,WHD,S&P SmallCap 600,Energy,Index Review,3,0.025388451,0.020808803,0.034961725
6/13/2024,53.86312101,54.33210457,52.20671543,52.78546143,1012800,734650,-0.022542483,WHD,S&P SmallCap 600,Energy,Index Review,4,-0.022542483,0.00961917,0.035413802
6/14/2024,52.23665125,52.60585287,49.44271451,49.75204468,1614100,797500,-0.057466898,WHD,S&P SmallCap 600,Energy,Index Review,5,-0.057466898,-0.004240271,0.03777137
6/17/2024,49.72210835,53.15465858,49.57243161,52.60585022,1399500,853350,0.057360568,WHD,S&P SmallCap 600,Energy,Index Review,6,0.057360568,0.005823849,0.039785927
6/18/2024,52.62580996,53.65357861,51.52818938,51.53816986,1222800,892650,-0.020295848,WHD,S&P SmallCap 600,Energy,Index Review,7,-0.020295848,0.001991149,0.04007036
6/20/2024,51.73773389,51.73773389,49.57243416,50.49044037,1540700,950130,-0.020329195,WHD,S&P SmallCap 600,Energy,Index Review,8,-0.020329195,-0.000834313,0.040298734
6/21/2024,50.16115744,50.7448899,48.50475177,49.93165588,17450100,1801865,-0.011067134,WHD,S&P SmallCap 600,Energy,Index Review,9,-0.011067134,-0.001963085,0.040115354
